PB15660@wilsonmoraes@1D8AA8E2-408D-4946-87FF-52849F80DEC5@bezos em 4.05.CRETA.1.82
13/11/2024 13:41:44: Acessou https://jefvirtual.jfpb.jus.br/cretapb/login.wsp
13/11/2024 13:43:51: Logou https://jefvirtual.jfpb.jus.br/cretapb/consulta/processo/pesquisar_geral.wsp?consulta.processo.tp_link=consulta
13/11/2024 13:44:13: Total: 2361
13/11/2024 13:58:51:  0520520-48.2021.4.05.8200 >> Processo salvo no mongo sem os detalhes
13/11/2024 13:58:51:  0509172-96.2022.4.05.8200 >> Processo salvo no mongo sem os detalhes
13/11/2024 13:58:51:  0507807-07.2022.4.05.8200 >> Processo salvo no mongo sem os detalhes
13/11/2024 13:58:51:  0507145-43.2022.4.05.8200 >> Processo salvo no mongo sem os detalhes
13/11/2024 13:58:51:  0518514-68.2021.4.05.8200 >> Processo salvo no mongo sem os detalhes
13/11/2024 13:59:02:  0504837-34.2022.4.05.8200 >> Processo salvo no mongo sem os detalhes
13/11/2024 13:59:02:  0504707-44.2022.4.05.8200 >> Processo salvo no mongo sem os detalhes
13/11/2024 13:59:02:  0510747-76.2021.4.05.8200 >> Processo salvo no mongo sem os detalhes
13/11/2024 13:59:03:  0510913-11.2021.4.05.8200 >> Processo salvo no mongo sem os detalhes
13/11/2024 13:59:03:  0511054-30.2021.4.05.8200 >> Processo salvo no mongo sem os detalhes
13/11/2024 13:59:04:  0507500-24.2020.4.05.8200 >> Processo salvo no mongo sem os detalhes
13/11/2024 13:59:04:  0502386-70.2021.4.05.8200 >> Processo salvo no mongo sem os detalhes
13/11/2024 13:59:04:  0506613-06.2021.4.05.8200 >> Processo salvo no mongo sem os detalhes
13/11/2024 13:59:04:  0500563-27.2022.4.05.8200 >> Processo salvo no mongo sem os detalhes
13/11/2024 13:59:04:  0512078-93.2021.4.05.8200 >> Processo salvo no mongo sem os detalhes
13/11/2024 13:59:15:  0515789-09.2021.4.05.8200 >> Processo salvo no mongo sem os detalhes
13/11/2024 13:59:15:  0500424-75.2022.4.05.8200 >> Processo salvo no mongo sem os detalhes
13/11/2024 13:59:15:  0504861-62.2022.4.05.8200 >> Processo salvo no mongo sem os detalhes
13/11/2024 13:59:15:  0520594-05.2021.4.05.8200 >> Processo salvo no mongo sem os detalhes
13/11/2024 13:59:16:  0517547-23.2021.4.05.8200 >> Processo salvo no mongo sem os detalhes
13/11/2024 13:59:16:  0505272-76.2020.4.05.8200 >> Processo salvo no mongo sem os detalhes
13/11/2024 13:59:16:  0504533-69.2021.4.05.8200 >> Processo salvo no mongo sem os detalhes
13/11/2024 13:59:16:  0516121-73.2021.4.05.8200 >> Processo salvo no mongo sem os detalhes
13/11/2024 13:59:16:  0513712-27.2021.4.05.8200 >> Processo salvo no mongo sem os detalhes
13/11/2024 13:59:16:  0517928-31.2021.4.05.8200 >> Processo salvo no mongo sem os detalhes
13/11/2024 13:59:28:  0507833-10.2019.4.05.8200 >> Processo salvo no mongo sem os detalhes
13/11/2024 13:59:28:  0507611-71.2021.4.05.8200 >> Processo salvo no mongo sem os detalhes
13/11/2024 13:59:29:  0515535-36.2021.4.05.8200 >> Processo salvo no mongo sem os detalhes
13/11/2024 13:59:30:  0515264-95.2019.4.05.8200 >> Processo salvo no mongo sem os detalhes
13/11/2024 13:59:31:  0500425-60.2022.4.05.8200 >> Processo salvo no mongo sem os detalhes
13/11/2024 13:59:31:  0508503-43.2022.4.05.8200 >> Processo salvo no mongo sem os detalhes
13/11/2024 13:59:31:  0508505-13.2022.4.05.8200 >> Processo salvo no mongo sem os detalhes
13/11/2024 13:59:31:  0504611-29.2022.4.05.8200 >> Processo salvo no mongo sem os detalhes
13/11/2024 13:59:31:  0500861-19.2022.4.05.8200 >> Processo salvo no mongo sem os detalhes
13/11/2024 13:59:31:  0501425-66.2020.4.05.8200 >> Processo salvo no mongo sem os detalhes
13/11/2024 13:59:56:  0514738-60.2021.4.05.8200 >> Processo salvo no mongo sem os detalhes
13/11/2024 13:59:56:  0500418-68.2022.4.05.8200 >> Processo salvo no mongo sem os detalhes
13/11/2024 13:59:56:  0509825-06.2019.4.05.8200 >> Processo salvo no mongo sem os detalhes
13/11/2024 13:59:56:  0508327-64.2022.4.05.8200 >> Processo salvo no mongo sem os detalhes
13/11/2024 13:59:56:  0508926-37.2021.4.05.8200 >> Processo salvo no mongo sem os detalhes
13/11/2024 13:59:56:  0505663-60.2022.4.05.8200 >> Processo salvo no mongo sem os detalhes
13/11/2024 13:59:57:  0511272-58.2021.4.05.8200 >> Processo salvo no mongo sem os detalhes
13/11/2024 13:59:57:  0508618-64.2022.4.05.8200 >> Processo salvo no mongo sem os detalhes
13/11/2024 13:59:57:  0508437-63.2022.4.05.8200 >> Processo salvo no mongo sem os detalhes
13/11/2024 13:59:57:  0510103-02.2022.4.05.8200 >> Processo salvo no mongo sem os detalhes
13/11/2024 14:00:08:  0509184-13.2022.4.05.8200 >> Processo salvo no mongo sem os detalhes
13/11/2024 14:00:08:  0508997-05.2022.4.05.8200 >> Processo salvo no mongo sem os detalhes
13/11/2024 14:00:08:  0511660-58.2021.4.05.8200 >> Processo salvo no mongo sem os detalhes
13/11/2024 14:00:08:  0509075-96.2022.4.05.8200 >> Processo salvo no mongo sem os detalhes
13/11/2024 14:00:08:  0508012-36.2022.4.05.8200 >> Processo salvo no mongo sem os detalhes
13/11/2024 14:00:09:  0505667-97.2022.4.05.8200 >> Processo salvo no mongo sem os detalhes
13/11/2024 14:00:09:  0504974-16.2022.4.05.8200 >> Processo salvo no mongo sem os detalhes
13/11/2024 14:00:09:  0500343-29.2022.4.05.8200 >> Processo salvo no mongo sem os detalhes
13/11/2024 14:00:10:  0500036-75.2022.4.05.8200 >> Processo salvo no mongo sem os detalhes
13/11/2024 14:00:10:  0508713-94.2022.4.05.8200 >> Processo salvo no mongo sem os detalhes
13/11/2024 14:00:21:  0505277-30.2022.4.05.8200 >> Processo salvo no mongo sem os detalhes
13/11/2024 14:00:21:  0507978-61.2022.4.05.8200 >> Processo salvo no mongo sem os detalhes
13/11/2024 14:00:22:  0500352-88.2022.4.05.8200 >> Processo salvo no mongo sem os detalhes
13/11/2024 14:00:22:  0514110-68.2021.4.05.8201 >> Processo salvo no mongo sem os detalhes
13/11/2024 14:00:22:  0507921-43.2022.4.05.8200 >> Processo salvo no mongo sem os detalhes
13/11/2024 14:00:23:  0505859-30.2022.4.05.8200 >> Processo salvo no mongo sem os detalhes
13/11/2024 14:00:23:  0500561-57.2022.4.05.8200 >> Processo salvo no mongo sem os detalhes
13/11/2024 14:00:23:  0500876-85.2022.4.05.8200 >> Processo salvo no mongo sem os detalhes
13/11/2024 14:00:24:  0508993-65.2022.4.05.8200 >> Processo salvo no mongo sem os detalhes
13/11/2024 14:00:24:  0508775-37.2022.4.05.8200 >> Processo salvo no mongo sem os detalhes
13/11/2024 14:00:35:  0507806-22.2022.4.05.8200 >> Processo salvo no mongo sem os detalhes
13/11/2024 14:00:35:  0501463-10.2022.4.05.8200 >> Processo salvo no mongo sem os detalhes
13/11/2024 14:00:35:  0507795-90.2022.4.05.8200 >> Processo salvo no mongo sem os detalhes
13/11/2024 14:00:35:  0502523-18.2022.4.05.8200 >> Processo salvo no mongo sem os detalhes
13/11/2024 14:00:35:  0503079-20.2022.4.05.8200 >> Processo salvo no mongo sem os detalhes
13/11/2024 14:00:35:  0503488-93.2022.4.05.8200 >> Processo salvo no mongo sem os detalhes
13/11/2024 14:00:35:  0500245-44.2022.4.05.8200 >> Processo salvo no mongo sem os detalhes
13/11/2024 14:00:35:  0508768-45.2022.4.05.8200 >> Processo salvo no mongo sem os detalhes
13/11/2024 14:00:35:  0510087-48.2022.4.05.8200 >> Processo salvo no mongo sem os detalhes
13/11/2024 14:00:36:  0509951-51.2022.4.05.8200 >> Processo salvo no mongo sem os detalhes
13/11/2024 14:00:47:  0508710-42.2022.4.05.8200 >> Processo salvo no mongo sem os detalhes
13/11/2024 14:00:47:  0506505-74.2021.4.05.8200 >> Processo salvo no mongo sem os detalhes
13/11/2024 14:00:47:  0502995-19.2022.4.05.8200 >> Processo salvo no mongo sem os detalhes
13/11/2024 14:00:47:  0512383-77.2021.4.05.8200 >> Processo salvo no mongo sem os detalhes
13/11/2024 14:00:48:  0514724-76.2021.4.05.8200 >> Processo salvo no mongo sem os detalhes
13/11/2024 14:00:48:  0514747-22.2021.4.05.8200 >> Processo salvo no mongo sem os detalhes
13/11/2024 14:00:48:  0502532-77.2022.4.05.8200 >> Processo salvo no mongo sem os detalhes
13/11/2024 14:00:48:  0500268-87.2022.4.05.8200 >> Processo salvo no mongo sem os detalhes
13/11/2024 14:00:48:  0517698-91.2018.4.05.8200 >> Processo salvo no mongo sem os detalhes
13/11/2024 14:00:48:  0513360-40.2019.4.05.8200 >> Processo salvo no mongo sem os detalhes
13/11/2024 14:00:59:  0500411-76.2022.4.05.8200 >> Processo salvo no mongo sem os detalhes
13/11/2024 14:00:59:  0500429-97.2022.4.05.8200 >> Processo salvo no mongo sem os detalhes
13/11/2024 14:00:59:  0507458-04.2022.4.05.8200 >> Processo salvo no mongo sem os detalhes
13/11/2024 14:00:59:  0512471-18.2021.4.05.8200 >> Processo salvo no mongo sem os detalhes
13/11/2024 14:01:00:  0500809-23.2022.4.05.8200 >> Processo salvo no mongo sem os detalhes
13/11/2024 14:01:00:  0500962-56.2022.4.05.8200 >> Processo salvo no mongo sem os detalhes
13/11/2024 14:01:00:  0504793-15.2022.4.05.8200 >> Processo salvo no mongo sem os detalhes
13/11/2024 14:01:00:  0502590-80.2022.4.05.8200 >> Processo salvo no mongo sem os detalhes
13/11/2024 14:01:00:  0505020-10.2019.4.05.8200 >> Processo salvo no mongo sem os detalhes
13/11/2024 14:01:00:  0511831-15.2021.4.05.8200 >> Processo salvo no mongo sem os detalhes
13/11/2024 14:01:12:  0508765-90.2022.4.05.8200 >> Processo salvo no mongo sem os detalhes
13/11/2024 14:01:12:  0507583-69.2022.4.05.8200 >> Processo salvo no mongo sem os detalhes
13/11/2024 14:01:13:  0517635-66.2018.4.05.8200 >> Processo salvo no mongo sem os detalhes
13/11/2024 14:01:13:  0519189-36.2018.4.05.8200 >> Processo salvo no mongo sem os detalhes
13/11/2024 14:01:13:  0509816-73.2021.4.05.8200 >> Processo salvo no mongo sem os detalhes
13/11/2024 14:01:13:  0512076-26.2021.4.05.8200 >> Processo salvo no mongo sem os detalhes
13/11/2024 14:01:13:  0517029-33.2021.4.05.8200 >> Processo salvo no mongo sem os detalhes
13/11/2024 14:01:13:  0501459-70.2022.4.05.8200 >> Processo salvo no mongo sem os detalhes
13/11/2024 14:01:15:  0500294-85.2022.4.05.8200 >> Processo salvo no mongo sem os detalhes
13/11/2024 14:01:16:  0500156-21.2022.4.05.8200 >> Processo salvo no mongo sem os detalhes
13/11/2024 14:01:32:  0518204-62.2021.4.05.8200 >> Processo salvo no mongo sem os detalhes
13/11/2024 14:01:32:  0500604-28.2021.4.05.8200 >> Processo salvo no mongo sem os detalhes
13/11/2024 14:01:32:  0516458-62.2021.4.05.8200 >> Processo salvo no mongo sem os detalhes
13/11/2024 14:01:32:  0511838-75.2019.4.05.8200 >> Processo salvo no mongo sem os detalhes
13/11/2024 14:01:32:  0500379-71.2022.4.05.8200 >> Processo salvo no mongo sem os detalhes
13/11/2024 14:01:32:  0510617-86.2021.4.05.8200 >> Processo salvo no mongo sem os detalhes
13/11/2024 14:01:32:  0515964-03.2021.4.05.8200 >> Processo salvo no mongo sem os detalhes
13/11/2024 14:01:34:  0516713-20.2021.4.05.8200 >> Processo salvo no mongo sem os detalhes
13/11/2024 14:01:34:  0507221-67.2022.4.05.8200 >> Processo salvo no mongo sem os detalhes
13/11/2024 14:01:36:  0500062-73.2022.4.05.8200 >> Processo salvo no mongo sem os detalhes
13/11/2024 14:01:48:  0505053-92.2022.4.05.8200 >> Processo salvo no mongo sem os detalhes
13/11/2024 14:01:48:  0505095-44.2022.4.05.8200 >> Processo salvo no mongo sem os detalhes
13/11/2024 14:01:48:  0520504-94.2021.4.05.8200 >> Processo salvo no mongo sem os detalhes
13/11/2024 14:01:48:  0501945-89.2021.4.05.8200 >> Processo salvo no mongo sem os detalhes
13/11/2024 14:01:48:  0517318-63.2021.4.05.8200 >> Processo salvo no mongo sem os detalhes
13/11/2024 14:01:49:  0500018-54.2022.4.05.8200 >> Processo salvo no mongo sem os detalhes
13/11/2024 14:01:49:  0500639-51.2022.4.05.8200 >> Processo salvo no mongo sem os detalhes
13/11/2024 14:01:49:  0511967-12.2021.4.05.8200 >> Processo salvo no mongo sem os detalhes
13/11/2024 14:01:49:  0515360-13.2019.4.05.8200 >> Processo salvo no mongo sem os detalhes
13/11/2024 14:01:50:  0502618-48.2022.4.05.8200 >> Processo salvo no mongo sem os detalhes
13/11/2024 14:02:02:  0517221-63.2021.4.05.8200 >> Processo salvo no mongo sem os detalhes
13/11/2024 14:02:02:  0505138-78.2022.4.05.8200 >> Processo salvo no mongo sem os detalhes
13/11/2024 14:02:02:  0510340-41.2019.4.05.8200 >> Processo salvo no mongo sem os detalhes
13/11/2024 14:02:02:  0500150-14.2022.4.05.8200 >> Processo salvo no mongo sem os detalhes
13/11/2024 14:02:02:  0517036-25.2021.4.05.8200 >> Processo salvo no mongo sem os detalhes
13/11/2024 14:02:02:  0507090-92.2022.4.05.8200 >> Processo salvo no mongo sem os detalhes
13/11/2024 14:02:03:  0505107-58.2022.4.05.8200 >> Processo salvo no mongo sem os detalhes
13/11/2024 14:02:03:  0516746-10.2021.4.05.8200 >> Processo salvo no mongo sem os detalhes
13/11/2024 14:02:03:  0517433-84.2021.4.05.8200 >> Processo salvo no mongo sem os detalhes
13/11/2024 14:02:03:  0512250-35.2021.4.05.8200 >> Processo salvo no mongo sem os detalhes
13/11/2024 14:02:14:  0502409-79.2022.4.05.8200 >> Processo salvo no mongo sem os detalhes
13/11/2024 14:02:14:  0505817-15.2021.4.05.8200 >> Processo salvo no mongo sem os detalhes
13/11/2024 14:02:15:  0500134-60.2022.4.05.8200 >> Processo salvo no mongo sem os detalhes
13/11/2024 14:02:15:  0507376-70.2022.4.05.8200 >> Processo salvo no mongo sem os detalhes
13/11/2024 14:02:15:  0500812-75.2022.4.05.8200 >> Processo salvo no mongo sem os detalhes
13/11/2024 14:02:15:  0500290-48.2022.4.05.8200 >> Processo salvo no mongo sem os detalhes
13/11/2024 14:02:15:  0500349-36.2022.4.05.8200 >> Processo salvo no mongo sem os detalhes
13/11/2024 14:02:16:  0500151-96.2022.4.05.8200 >> Processo salvo no mongo sem os detalhes
13/11/2024 14:02:16:  0501206-82.2022.4.05.8200 >> Processo salvo no mongo sem os detalhes
13/11/2024 14:02:16:  0500626-52.2022.4.05.8200 >> Processo salvo no mongo sem os detalhes
13/11/2024 14:02:27:  0520389-73.2021.4.05.8200 >> Processo salvo no mongo sem os detalhes
13/11/2024 14:02:28:  0500081-79.2022.4.05.8200 >> Processo salvo no mongo sem os detalhes
13/11/2024 14:02:28:  0500039-30.2022.4.05.8200 >> Processo salvo no mongo sem os detalhes
13/11/2024 14:02:28:  0500125-98.2022.4.05.8200 >> Processo salvo no mongo sem os detalhes
13/11/2024 14:02:28:  0507008-61.2022.4.05.8200 >> Processo salvo no mongo sem os detalhes
13/11/2024 14:02:28:  0506733-83.2020.4.05.8200 >> Processo salvo no mongo sem os detalhes
13/11/2024 14:02:28:  0504580-43.2021.4.05.8200 >> Processo salvo no mongo sem os detalhes
13/11/2024 14:02:28:  0507159-61.2021.4.05.8200 >> Processo salvo no mongo sem os detalhes
13/11/2024 14:02:29:  0508203-18.2021.4.05.8200 >> Processo salvo no mongo sem os detalhes
13/11/2024 14:02:29:  0500571-38.2021.4.05.8200 >> Processo salvo no mongo sem os detalhes
13/11/2024 14:02:40:  0513579-82.2021.4.05.8200 >> Processo salvo no mongo sem os detalhes
13/11/2024 14:02:40:  0511065-59.2021.4.05.8200 >> Processo salvo no mongo sem os detalhes
13/11/2024 14:02:40:  0505137-93.2022.4.05.8200 >> Processo salvo no mongo sem os detalhes
13/11/2024 14:02:40:  0500507-25.2021.4.05.8201 >> Processo salvo no mongo sem os detalhes
13/11/2024 14:02:41:  0511121-63.2019.4.05.8200 >> Processo salvo no mongo sem os detalhes
13/11/2024 14:02:41:  0508510-69.2021.4.05.8200 >> Processo salvo no mongo sem os detalhes
13/11/2024 14:02:41:  0507453-79.2022.4.05.8200 >> Processo salvo no mongo sem os detalhes
13/11/2024 14:02:41:  0520590-65.2021.4.05.8200 >> Processo salvo no mongo sem os detalhes
13/11/2024 14:02:41:  0518466-12.2021.4.05.8200 >> Processo salvo no mongo sem os detalhes
13/11/2024 14:02:42:  0500248-96.2022.4.05.8200 >> Processo salvo no mongo sem os detalhes
13/11/2024 14:02:53:  0500420-38.2022.4.05.8200 >> Processo salvo no mongo sem os detalhes
13/11/2024 14:02:53:  0500609-16.2022.4.05.8200 >> Processo salvo no mongo sem os detalhes
13/11/2024 14:02:53:  0517576-73.2021.4.05.8200 >> Processo salvo no mongo sem os detalhes
13/11/2024 14:02:54:  0517322-03.2021.4.05.8200 >> Processo salvo no mongo sem os detalhes
13/11/2024 14:02:54:  0507591-46.2022.4.05.8200 >> Processo salvo no mongo sem os detalhes
13/11/2024 14:02:54:  0503407-47.2022.4.05.8200 >> Processo salvo no mongo sem os detalhes
13/11/2024 14:02:55:  0504290-96.2019.4.05.8200 >> Processo salvo no mongo sem os detalhes
13/11/2024 14:02:55:  0500618-75.2022.4.05.8200 >> Processo salvo no mongo sem os detalhes
13/11/2024 14:02:56:  0500509-61.2022.4.05.8200 >> Processo salvo no mongo sem os detalhes
13/11/2024 14:02:57:  0500493-10.2022.4.05.8200 >> Processo salvo no mongo sem os detalhes
13/11/2024 14:03:11:  0500462-87.2022.4.05.8200 >> Processo salvo no mongo sem os detalhes
13/11/2024 14:03:12:  0518855-94.2021.4.05.8200 >> Processo salvo no mongo sem os detalhes
13/11/2024 14:03:12:  0504882-38.2022.4.05.8200 >> Processo salvo no mongo sem os detalhes
13/11/2024 14:03:12:  0516286-23.2021.4.05.8200 >> Processo salvo no mongo sem os detalhes
13/11/2024 14:03:12:  0505260-62.2020.4.05.8200 >> Processo salvo no mongo sem os detalhes
13/11/2024 14:03:13:  0500849-05.2022.4.05.8200 >> Processo salvo no mongo sem os detalhes
13/11/2024 14:03:13:  0511658-88.2021.4.05.8200 >> Processo salvo no mongo sem os detalhes
13/11/2024 14:03:13:  0500121-61.2022.4.05.8200 >> Processo salvo no mongo sem os detalhes
13/11/2024 14:03:13:  0500017-69.2022.4.05.8200 >> Processo salvo no mongo sem os detalhes
13/11/2024 14:03:13:  0503159-81.2022.4.05.8200 >> Processo salvo no mongo sem os detalhes
13/11/2024 14:03:24:  0500080-94.2022.4.05.8200 >> Processo salvo no mongo sem os detalhes
13/11/2024 14:03:24:  0502717-18.2022.4.05.8200 >> Processo salvo no mongo sem os detalhes
13/11/2024 14:03:24:  0500064-43.2022.4.05.8200 >> Processo salvo no mongo sem os detalhes
13/11/2024 14:03:24:  0517552-45.2021.4.05.8200 >> Processo salvo no mongo sem os detalhes
13/11/2024 14:03:24:  0500517-38.2022.4.05.8200 >> Processo salvo no mongo sem os detalhes
13/11/2024 14:03:24:  0500344-14.2022.4.05.8200 >> Processo salvo no mongo sem os detalhes
13/11/2024 14:03:24:  0520313-49.2021.4.05.8200 >> Processo salvo no mongo sem os detalhes
13/11/2024 14:03:24:  0517560-22.2021.4.05.8200 >> Processo salvo no mongo sem os detalhes
13/11/2024 14:03:24:  0517004-20.2021.4.05.8200 >> Processo salvo no mongo sem os detalhes
13/11/2024 14:03:25:  0500453-28.2022.4.05.8200 >> Processo salvo no mongo sem os detalhes
13/11/2024 14:03:47:  0500405-06.2021.4.05.8200 >> Processo salvo no mongo sem os detalhes
13/11/2024 14:03:47:  0503866-83.2021.4.05.8200 >> Processo salvo no mongo sem os detalhes
13/11/2024 14:03:47:  0504865-70.2020.4.05.8200 >> Processo salvo no mongo sem os detalhes
13/11/2024 14:03:48:  0504625-81.2020.4.05.8200 >> Processo salvo no mongo sem os detalhes
13/11/2024 14:03:48:  0501422-14.2020.4.05.8200 >> Processo salvo no mongo sem os detalhes
13/11/2024 14:03:48:  0517292-65.2021.4.05.8200 >> Processo salvo no mongo sem os detalhes
13/11/2024 14:03:48:  0517237-17.2021.4.05.8200 >> Processo salvo no mongo sem os detalhes
13/11/2024 14:03:48:  0520586-28.2021.4.05.8200 >> Processo salvo no mongo sem os detalhes
13/11/2024 14:03:49:  0519063-78.2021.4.05.8200 >> Processo salvo no mongo sem os detalhes
13/11/2024 14:03:50:  0502714-63.2022.4.05.8200 >> Processo salvo no mongo sem os detalhes
13/11/2024 14:04:01:  0517468-44.2021.4.05.8200 >> Processo salvo no mongo sem os detalhes
13/11/2024 14:04:01:  0503473-27.2022.4.05.8200 >> Processo salvo no mongo sem os detalhes
13/11/2024 14:04:01:  0502500-72.2022.4.05.8200 >> Processo salvo no mongo sem os detalhes
13/11/2024 14:04:01:  0500589-25.2022.4.05.8200 >> Processo salvo no mongo sem os detalhes
13/11/2024 14:04:01:  0500571-04.2022.4.05.8200 >> Processo salvo no mongo sem os detalhes
13/11/2024 14:04:02:  0504613-96.2022.4.05.8200 >> Processo salvo no mongo sem os detalhes
13/11/2024 14:04:02:  0501147-94.2022.4.05.8200 >> Processo salvo no mongo sem os detalhes
13/11/2024 14:04:02:  0500259-28.2022.4.05.8200 >> Processo salvo no mongo sem os detalhes
13/11/2024 14:04:02:  0517019-86.2021.4.05.8200 >> Processo salvo no mongo sem os detalhes
13/11/2024 14:04:02:  0514914-39.2021.4.05.8200 >> Processo salvo no mongo sem os detalhes
13/11/2024 14:04:13:  0513444-70.2021.4.05.8200 >> Processo salvo no mongo sem os detalhes
13/11/2024 14:04:14:  0511537-60.2021.4.05.8200 >> Processo salvo no mongo sem os detalhes
13/11/2024 14:04:14:  0508847-58.2021.4.05.8200 >> Processo salvo no mongo sem os detalhes
13/11/2024 14:04:14:  0508587-78.2021.4.05.8200 >> Processo salvo no mongo sem os detalhes
13/11/2024 14:04:14:  0514281-62.2020.4.05.8200 >> Processo salvo no mongo sem os detalhes
13/11/2024 14:04:14:  0516318-28.2021.4.05.8200 >> Processo salvo no mongo sem os detalhes
13/11/2024 14:04:15:  0518065-13.2021.4.05.8200 >> Processo salvo no mongo sem os detalhes
13/11/2024 14:04:15:  0500647-28.2022.4.05.8200 >> Processo salvo no mongo sem os detalhes
13/11/2024 14:04:15:  0518481-78.2021.4.05.8200 >> Processo salvo no mongo sem os detalhes
13/11/2024 14:04:15:  0501153-04.2022.4.05.8200 >> Processo salvo no mongo sem os detalhes
13/11/2024 14:04:33:  0500657-72.2022.4.05.8200 >> Processo salvo no mongo sem os detalhes
13/11/2024 14:04:34:  0501189-46.2022.4.05.8200 >> Processo salvo no mongo sem os detalhes
13/11/2024 14:04:34:  0501016-22.2022.4.05.8200 >> Processo salvo no mongo sem os detalhes
13/11/2024 14:04:34:  0502430-55.2022.4.05.8200 >> Processo salvo no mongo sem os detalhes
13/11/2024 14:04:34:  0518048-74.2021.4.05.8200 >> Processo salvo no mongo sem os detalhes
13/11/2024 14:04:34:  0517053-61.2021.4.05.8200 >> Processo salvo no mongo sem os detalhes
13/11/2024 14:04:34:  0517030-18.2021.4.05.8200 >> Processo salvo no mongo sem os detalhes
13/11/2024 14:04:34:  0515718-07.2021.4.05.8200 >> Processo salvo no mongo sem os detalhes
13/11/2024 14:04:34:  0511572-20.2021.4.05.8200 >> Processo salvo no mongo sem os detalhes
13/11/2024 14:04:34:  0507653-23.2021.4.05.8200 >> Processo salvo no mongo sem os detalhes
13/11/2024 14:04:45:  0510770-22.2021.4.05.8200 >> Processo salvo no mongo sem os detalhes
13/11/2024 14:04:46:  0505258-92.2020.4.05.8200 >> Processo salvo no mongo sem os detalhes
13/11/2024 14:04:46:  0508942-88.2021.4.05.8200 >> Processo salvo no mongo sem os detalhes
13/11/2024 14:04:46:  0502406-27.2022.4.05.8200 >> Processo salvo no mongo sem os detalhes
13/11/2024 14:04:46:  0515162-05.2021.4.05.8200 >> Processo salvo no mongo sem os detalhes
13/11/2024 14:04:46:  0516469-91.2021.4.05.8200 >> Processo salvo no mongo sem os detalhes
13/11/2024 14:04:47:  0517061-38.2021.4.05.8200 >> Processo salvo no mongo sem os detalhes
13/11/2024 14:04:47:  0515469-56.2021.4.05.8200 >> Processo salvo no mongo sem os detalhes
13/11/2024 14:04:47:  0516611-95.2021.4.05.8200 >> Processo salvo no mongo sem os detalhes
13/11/2024 14:04:47:  0514994-03.2021.4.05.8200 >> Processo salvo no mongo sem os detalhes
13/11/2024 14:05:01:  0500275-79.2022.4.05.8200 >> Processo salvo no mongo sem os detalhes
13/11/2024 14:05:02:  0500223-83.2022.4.05.8200 >> Processo salvo no mongo sem os detalhes
13/11/2024 14:05:02:  0517306-49.2021.4.05.8200 >> Processo salvo no mongo sem os detalhes
13/11/2024 14:05:02:  0516290-60.2021.4.05.8200 >> Processo salvo no mongo sem os detalhes
13/11/2024 14:05:02:  0516090-53.2021.4.05.8200 >> Processo salvo no mongo sem os detalhes
13/11/2024 14:05:02:  0516019-51.2021.4.05.8200 >> Processo salvo no mongo sem os detalhes
13/11/2024 14:05:03:  0515500-76.2021.4.05.8200 >> Processo salvo no mongo sem os detalhes
13/11/2024 14:05:03:  0516347-78.2021.4.05.8200 >> Processo salvo no mongo sem os detalhes
13/11/2024 14:05:03:  0516230-87.2021.4.05.8200 >> Processo salvo no mongo sem os detalhes
13/11/2024 14:05:03:  0507629-29.2020.4.05.8200 >> Processo salvo no mongo sem os detalhes
13/11/2024 14:05:15:  0502463-16.2020.4.05.8200 >> Processo salvo no mongo sem os detalhes
13/11/2024 14:05:15:  0518477-41.2021.4.05.8200 >> Processo salvo no mongo sem os detalhes
13/11/2024 14:05:16:  0516295-82.2021.4.05.8200 >> Processo salvo no mongo sem os detalhes
13/11/2024 14:05:16:  0515820-29.2021.4.05.8200 >> Processo salvo no mongo sem os detalhes
13/11/2024 14:05:17:  0513720-04.2021.4.05.8200 >> Processo salvo no mongo sem os detalhes
13/11/2024 14:05:17:  0500603-09.2022.4.05.8200 >> Processo salvo no mongo sem os detalhes
13/11/2024 14:05:17:  0500331-15.2022.4.05.8200 >> Processo salvo no mongo sem os detalhes
13/11/2024 14:05:17:  0500243-74.2022.4.05.8200 >> Processo salvo no mongo sem os detalhes
13/11/2024 14:05:17:  0500192-63.2022.4.05.8200 >> Processo salvo no mongo sem os detalhes
13/11/2024 14:05:18:  0500124-16.2022.4.05.8200 >> Processo salvo no mongo sem os detalhes
13/11/2024 14:05:29:  0500089-56.2022.4.05.8200 >> Processo salvo no mongo sem os detalhes
13/11/2024 14:05:29:  0500079-12.2022.4.05.8200 >> Processo salvo no mongo sem os detalhes
13/11/2024 14:05:29:  0500019-39.2022.4.05.8200 >> Processo salvo no mongo sem os detalhes
13/11/2024 14:05:29:  0520396-65.2021.4.05.8200 >> Processo salvo no mongo sem os detalhes
13/11/2024 14:05:29:  0520109-05.2021.4.05.8200 >> Processo salvo no mongo sem os detalhes
13/11/2024 14:05:29:  0518842-95.2021.4.05.8200 >> Processo salvo no mongo sem os detalhes
13/11/2024 14:05:30:  0517566-29.2021.4.05.8200 >> Processo salvo no mongo sem os detalhes
13/11/2024 14:05:30:  0500628-22.2022.4.05.8200 >> Processo salvo no mongo sem os detalhes
13/11/2024 14:05:30:  0515737-81.2019.4.05.8200 >> Processo salvo no mongo sem os detalhes
13/11/2024 14:05:30:  0516393-67.2021.4.05.8200 >> Processo salvo no mongo sem os detalhes
